Destination Port,Flow Duration,Total Fwd Packets,Total Bwd Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Total,Bwd IAT Total,Fwd PSH Flags,Bwd PSH Flags,Fwd Header Length,Bwd Header Length,Label
41139.0,648934.3243291354,132.0,295.0,151126.15658232308,624972.4769562703,1019.5094377388018,21.20571461296865,748.0548190306241,45.039185174394525,521376.4146841099,6346.1705382979935,4013.1468017782236,5786.606071843754,47127.932439579046,27951.74484642922,0.0,0.0,103.27417766403634,100.67819434921614,BENIGN
19388.0,524075.24038986687,280.0,318.0,460824.91830922966,967121.496854825,674.8109996512196,44.180299940965185,1259.4672047089118,40.66928994759032,355647.3278762748,3796.1651454298108,3257.8875234663656,6229.084703539105,53511.05378472327,41798.18599233177,0.0,0.0,85.06721076005296,94.51340528119904,BENIGN
31950.0,425089.3125472985,313.0,154.0,702245.1782442365,769961.50673514,554.3124778401079,44.70795741136075,180.11948666987948,37.161742022931506,335565.887766193,5285.1289542552195,2626.955605603777,3162.4443029028066,53163.795916325544,29409.60377697533,0.0,0.0,96.37352525566425,139.26601501061327,BENIGN
29707.0,582170.1591119365,242.0,266.0,317532.5428598341,618171.8279079943,974.0666931091132,33.68577340011103,1102.6650191783297,37.022740565927684,487808.1213206768,7519.55597326089,3938.534824073274,5502.855833344624,17709.959284824996,46353.023492311935,1.0,0.0,72.77473393722855,99.50177509495859,MALICIOUS
27918.0,642119.8971113919,345.0,248.0,523779.1409796806,302975.0671235613,611.5236937677253,31.53252410085375,567.5241215536773,32.780301328426646,681103.1535384814,3555.6671693519916,2877.2451819530033,5520.880042269144,57856.00394575317,27721.357144607202,0.0,1.0,90.13364027979172,81.15568065249668,MALICIOUS
37763.0,543601.4364983202,395.0,239.0,391786.5656932777,651449.1094335851,550.3506766499669,26.05846738558086,704.4507527043361,44.93288029462565,633430.2297437586,2489.188898627979,4938.684584896943,8106.802965038886,17122.79827470521,34792.857136753875,0.0,0.0,145.6518841594975,58.70472559647312,MALICIOUS
39204.0,718435.3493704435,194.0,147.0,531644.491781593,402503.5501804032,471.0990664654703,30.167987706254806,839.6410517321614,26.146931064065896,248322.72449163574,7474.612326594113,3758.523268749766,4424.23205149444,26138.18452891782,57675.6971923597,0.0,0.0,140.4816769942511,96.46747823365054,BENIGN
27929.0,139789.16983583602,238.0,467.0,406231.238867936,775153.3283064123,923.4299064849897,34.59933372098571,1027.3444151169924,33.80842510885025,635508.3000359283,1345.2444604821426,3426.704142933648,7007.098416208156,39378.739632871635,49841.794781715456,1.0,1.0,120.32375770526696,47.07746627650777,BENIGN
47272.0,545093.7524671225,205.0,311.0,411900.2921056262,772440.551333147,1063.6901542213366,37.99165339145944,1024.412823856992,24.254702847758736,456709.22992168576,4213.725808964693,4276.410492876672,5658.770222883217,47186.369067415406,26329.342828487934,0.0,1.0,113.65084146233943,89.58422748071732,BENIGN
33520.0,633786.6504705128,201.0,308.0,158088.26377493283,876855.0495252038,1334.856698333673,19.640089812257894,1094.9344472783916,25.384686138384406,321703.91093457054,3819.5306974101136,4981.994359328592,6092.984337568178,50964.304166496055,29768.02317840832,0.0,0.0,81.65844529226459,60.77912812364931,BENIGN
28640.0,494877.6681161871,255.0,237.0,467693.1850771737,572339.6736871179,748.9830309050175,39.35026468220441,681.187961437899,30.45068582229438,388644.5098984802,4595.181689435834,4336.529086259509,5441.477864147143,14888.50746482654,58265.19346772478,0.0,0.0,74.55380415292177,115.66509138519115,BENIGN
31954.0,488003.41524581186,389.0,115.0,430292.45781956863,653344.4756565302,552.6593795192912,22.546999134110525,447.6681320404777,23.692664046035496,396808.9222742887,4978.851090550812,6205.944638029179,4584.492592535682,48739.82530492705,63584.83653818239,0.0,0.0,108.02184892113272,85.44904433495574,MALICIOUS
18972.0,502769.4806489974,347.0,300.0,499799.4247281352,611752.1621918867,979.4084280123906,27.286370545719183,938.5703203415911,30.33243903102179,503819.18758505274,5446.473451159031,4960.8823835051135,6101.801024449829,71831.73023281682,52172.3997742078,1.0,0.0,98.66286355483113,86.5222106980672,BENIGN
28012.0,634851.0537009485,322.0,304.0,289539.929430406,354270.951739369,775.0215348870993,31.855825338969925,350.39829935171537,12.638285194097088,679887.2166883091,4666.929662666052,1869.1591071590758,5765.1876702900045,55393.57060094665,38082.23764190198,0.0,0.0,182.6603005484396,47.20343902891756,MALICIOUS
29281.0,820258.9891707369,344.0,339.0,566522.9294934616,356642.4470214302,1302.3285998251806,52.67916808912733,999.3834648770033,32.97478920216226,503774.00952613674,4377.678232971036,3925.9126431028817,5821.10701537096,31738.37455848595,43963.67907194149,0.0,0.0,126.12299157173985,117.76477792716496,MALICIOUS
51981.0,638945.968755804,251.0,199.0,289484.40082966175,517155.4384260908,538.8651776781436,29.888116446776092,978.4776760573366,46.00511243219839,568481.0223168419,2957.523721513273,5149.719090400484,7300.447460737223,29819.109576799092,49929.19344670393,1.0,0.0,103.287570440301,68.70453277632123,MALICIOUS
48901.0,227678.78024498973,170.0,394.0,321169.2087882893,832863.9317807051,1012.7143212329257,28.263849778633425,433.71978685484606,41.90042556035233,828481.6194883087,3527.6059921965184,1451.476716227739,3550.2710633579854,85248.2942469066,41427.53838960817,1.0,0.0,103.27472274217932,103.5789836793997,BENIGN
16607.0,409485.8851011666,293.0,326.0,461573.0632418215,517679.3447382659,759.5995651758337,39.71066852362302,834.927592015382,42.455525226516464,522864.1031053535,6472.882576245815,2562.750537233699,4605.66512450141,38540.62853735361,49996.92984279869,0.0,0.0,106.0604643538725,105.54624104742174,BENIGN
41835.0,443401.99832261534,226.0,193.0,400170.6369271208,556143.3552219579,370.3214003288108,22.954201762332513,867.3445144608222,42.50762945856053,491287.93293688656,5923.746251129181,3398.8258036869797,7054.170630129194,33173.7711900603,13616.73346851413,0.0,1.0,104.7923860636097,68.59137597165392,MALICIOUS
36360.0,490230.6876273559,252.0,362.0,534425.0469258876,378480.49303469714,979.6056004133841,38.42462642123095,635.1680901836443,38.8173711703396,639313.1900279038,4354.857236498859,2539.3275347078516,6103.513768677804,29735.311009839534,55400.89387131017,0.0,1.0,128.12485023648293,109.38027768864526,BENIGN
45536.0,534391.1528892793,168.0,258.0,244111.54289601208,591425.0882444174,581.0933057519654,14.97984261678604,529.3752001316943,18.921261496306073,627009.0735565732,4708.229137618139,3397.169409966779,5968.7081315796395,37906.20449717249,61243.63731350468,0.0,0.0,117.69238305357159,94.04428720950308,BENIGN
31384.0,623861.9065286925,162.0,305.0,132978.66420301108,327387.3635764857,1041.883658435743,25.81157001035789,1014.1890846594988,27.261215207886288,378024.6189574573,5318.761740696213,4364.989102531034,6859.464964249352,44226.57807533426,43792.35496914146,0.0,0.0,99.47671321501828,67.43505837187372,BENIGN
59657.0,566846.8445882823,258.0,217.0,764693.4196223847,506350.28187948174,950.3105164474366,29.436221608943615,805.2655860598808,34.94574141206385,448062.23060264013,6796.249207429558,2271.422904193005,4196.170623222187,64235.31088196553,50957.75116769763,1.0,0.0,109.60363246169645,169.10409849166942,BENIGN
39474.0,518906.78380050947,242.0,256.0,538083.7783115449,394359.70077044755,740.9543256467748,49.95534097526557,952.8164652642372,38.08634400496711,378398.35093781824,4536.33335378224,3243.8494445707215,7538.537422853006,52594.477740360344,71976.40123468685,0.0,0.0,99.31158881323081,111.77430526742145,BENIGN
43005.0,366959.97766410914,282.0,221.0,389012.98487856035,667714.5879064649,731.531160989498,11.382081639285548,554.6349602923284,42.96506871200316,481251.9884547489,3135.7656113108505,3667.7329294822157,2257.310889172554,44702.53735728053,28563.4384723571,0.0,0.0,95.15184821561733,82.41068220261955,MALICIOUS
32266.0,508488.25826797495,106.0,321.0,299420.0712342157,677712.6473137669,735.0655251199281,19.469319756807092,923.4585495882925,13.333794275654764,447974.6174940629,5385.53418383218,3385.8368733547327,6600.116678910852,39088.53469525327,28950.013567715345,0.0,0.0,98.1422670371471,101.28668898225408,BENIGN
24150.0,274685.63745938445,397.0,223.0,116341.70348108654,639358.9951580632,1183.2232001499333,34.02620240408674,793.4220411876299,26.31164728508595,538888.6040909709,6034.621520330167,10000.0,6222.670120135292,55611.95133751369,40707.32479826893,0.0,1.0,38.57286579078988,104.03124868738851,MALICIOUS
30845.0,212659.32128809745,283.0,236.0,380740.67368740664,249734.84524486345,762.2874479692019,39.83573844814654,613.9932819255052,14.453336408349871,369759.7369668622,3554.6849393835478,2950.971390987811,3434.493935686764,52639.57200711127,48209.19072684942,0.0,0.0,70.22096519797573,66.6099669212789,MALICIOUS
25890.0,483265.8078166299,325.0,285.0,469036.2003520997,861258.9887362842,751.6294128433027,34.282958224694895,1000.1903466976946,35.99001659062356,414022.04831309,3209.3879221187517,4528.109213843456,4826.228734516052,55468.993874071515,43698.60354372709,0.0,1.0,105.51095274199587,66.73041008103806,BENIGN
42835.0,614552.92825655,28.0,342.0,222277.74514077793,405252.3567906796,578.2493150563974,25.819143638745345,567.2249509878918,28.246702241396658,669120.5584272253,3751.7222014530334,2815.244312458737,6647.313802522444,61236.71403712499,36109.72356924929,0.0,0.0,105.13186610855594,105.30640177640139,BENIGN
42505.0,565954.4343168746,263.0,242.0,400744.4322002951,621153.3150938711,744.0156504044372,31.839975757871052,980.6365756345949,24.33095380988795,390924.85257060104,5023.258406238161,5473.842249618628,6274.950941574824,56391.08598743181,43374.779209014916,0.0,1.0,140.13436945059132,78.30873586730931,BENIGN
28766.0,473310.8576047565,254.0,239.0,360949.3919892331,653555.8877082505,682.5691160574929,18.259495073355414,994.1669558822748,26.363798240334113,485877.3993668371,6083.256561652049,4948.65504555087,7088.187290602019,53807.99563731021,37733.997891152474,1.0,0.0,53.48866322618405,115.02072882077697,MALICIOUS
26396.0,396061.6913461763,156.0,440.0,611072.2847226893,491179.88633405784,989.8157191238254,43.57953444325731,1018.7987207319841,41.45787730675229,421744.45778596395,6221.956578012901,2240.1327972044655,4346.553239184797,54959.62724703191,58087.08566222447,0.0,1.0,184.1972800537848,71.20673618933202,BENIGN
32848.0,760140.4424748543,276.0,295.0,693861.6807120604,336641.4167437138,851.4040365888384,35.24876008297183,1151.3744795553373,32.370624450777626,489515.4474236928,4590.9276036593865,3745.536058404943,5057.625366315786,63059.6168142208,63784.916496585174,1.0,1.0,84.78170567420186,134.28124312586527,MALICIOUS
14924.0,460769.56320982723,360.0,198.0,420375.6901110744,406743.060009144,745.186304269619,33.21328206043582,570.2903953376203,28.46893147324087,449979.913467302,6404.800828088646,2046.1130795309725,7106.162729998489,47695.56395516915,50543.51130983358,0.0,0.0,56.21618988090679,78.59018390340958,MALICIOUS
33196.0,456525.1761334388,217.0,243.0,465432.15915605304,728221.9224762614,397.95631135289267,14.658031257658276,747.0653349018805,31.686102441555597,526176.1205490148,6308.560518572655,1874.766517192937,3563.261444943914,25466.456255764875,64266.493997581354,1.0,0.0,112.55435327125016,113.08967017052697,BENIGN
47122.0,489908.4451502229,177.0,219.0,82525.3526808375,775449.5358415087,573.8492315799975,37.66922735091577,1209.3656305869295,33.53091333786503,433842.7072845875,4945.624921293073,6313.1510366012335,5203.066235856522,59535.90665289719,56525.75038848488,0.0,0.0,115.7919433211758,47.25652869489949,MALICIOUS
30156.0,749705.3568610627,326.0,171.0,631297.2424296206,651281.5046016633,789.4577584463132,37.794306996739074,947.8714051844491,27.772981319020985,185906.9351625191,4971.085720476834,4106.703087615139,8831.20494720678,63403.46912726507,41674.40986849455,0.0,0.0,106.48388526585634,92.79462289722336,BENIGN
30663.0,244800.7907615956,301.0,230.0,426828.09251151816,528665.3468416595,575.8723476600055,31.03116720567968,712.3955495982168,30.081055755214173,462452.208126064,4299.757574048939,4107.901707435466,5736.705089060304,26874.62201666498,42921.154366017276,1.0,0.0,69.763475998167,105.5471248617572,BENIGN
20779.0,625460.0050033883,306.0,244.0,448331.71634871274,710144.7109666155,722.0140312154551,30.581146263461253,788.2645346171767,34.375897519904505,418326.8936632971,4254.1424541605,5164.008486929191,2834.614098661554,49594.28446104216,44662.37815298406,0.0,0.0,109.0091666894198,75.06945924844821,MALICIOUS
40607.0,382502.3362555485,181.0,274.0,340249.7038307258,359607.28844620625,715.927852386061,21.012790375972493,724.6041275133917,30.134895949709527,484277.7606394969,5206.182285655401,3661.516269655605,5156.031785135517,46130.905651998684,82005.86789968159,0.0,0.0,98.905893022594,106.9204105153896,BENIGN
19255.0,646885.1462951469,240.0,327.0,637544.7610147694,320303.43739306054,865.21855637623,29.690516145690008,779.1155826412954,28.134924803931895,574995.7763188119,6520.677156771099,1559.0220267085795,5319.787689027271,42046.11134786663,29303.903626724386,1.0,0.0,97.07530575669963,120.01158147776619,BENIGN
27399.0,515081.64594243024,271.0,187.0,546374.2654747688,769476.3521237655,711.1522922773477,38.07624787576241,1006.8411785666054,39.32370130023062,226703.80766537273,5875.163359320113,3509.4321615536437,3017.8210209198064,62442.159399791984,47048.935168979355,1.0,0.0,103.3617730011463,58.6197750307261,MALICIOUS
22964.0,279454.3956014581,323.0,317.0,319280.5531162046,527379.8364218868,1346.1107829103812,19.594968934778354,724.2252522359922,36.637828782838845,394040.9614208185,2649.412479637449,6927.056751076079,4529.586723453326,30931.751765160152,50213.261702020325,0.0,1.0,59.12360717146037,62.67966668131494,BENIGN
17553.0,819281.5518501721,312.0,212.0,762147.3834851036,512663.6683253423,710.717146031397,31.69374340871883,648.2120042352547,35.78294890532046,388052.54337668995,7603.486724819597,2403.213947831886,5848.753136910988,22319.5204450966,60600.22708787936,1.0,0.0,123.99969387050056,125.95896196580149,BENIGN
24458.0,563117.7441230037,364.0,150.0,365249.3018919179,711365.9059571627,784.3663731977656,13.448225423089033,525.8626272121433,23.17618744353193,410306.4485309725,5808.989244555156,4331.994927567675,6137.45014451273,42278.827573433475,52925.80007640178,0.0,0.0,75.20904249426383,92.35429838013263,MALICIOUS
26033.0,379592.0262945813,292.0,320.0,459962.88501702505,388663.62990584405,1012.416090207641,15.968482659439875,684.2295838813033,38.106026067924255,490381.41882734967,5687.901699450547,3371.7098017964468,6772.765901677235,58550.110664501895,57157.029469789544,0.0,1.0,136.9586993653202,59.709439090025775,BENIGN
34475.0,492579.59415908874,238.0,263.0,449380.33449741115,438894.7866013072,496.08744841230236,17.606360002687786,773.4294579729201,37.302305240671764,598251.153787026,4986.300594338741,1656.7483724466529,5166.255500584342,41900.63320231527,14188.93734905593,1.0,0.0,110.70831700940238,95.6637041836905,BENIGN
35647.0,489984.7175853196,291.0,311.0,651851.6553280351,482531.3076297926,463.77067458668205,16.76647424063203,995.9969548008734,40.17456353180657,516516.2408782905,2101.7489354865666,5294.12128418006,6794.185623483418,30374.092740532615,77328.73248466088,0.0,1.0,131.25681128133203,89.78576571608569,MALICIOUS
56994.0,468886.3323943089,276.0,137.0,262669.700531804,603762.720480458,635.8041082235117,21.09238082472197,788.6234599919763,37.51322809259648,385470.95077318285,3171.419972631529,5963.1789478157525,7273.44924935861,35088.12594341476,76947.2744674955,0.0,0.0,116.62951605477457,55.47356514190405,MALICIOUS
34870.0,372523.5355546555,193.0,361.0,371958.6322753876,461289.7715442836,1245.4368879162753,40.54552236942601,728.0123483501782,29.21065342523479,464006.65548882354,6261.121962181355,3319.1886265337057,3437.3196652432703,53557.14397018717,32473.65667137617,0.0,1.0,155.46210715584604,50.622331625296646,BENIGN
43014.0,337029.7770582601,123.0,266.0,349617.97862429195,582643.6143184358,725.7730866855816,38.55509002668146,518.4036632833678,35.09284427303932,435319.80104279704,5389.80412342989,4225.35901714927,4624.119335587133,28711.15760974826,44463.40513305594,1.0,1.0,133.08129760803826,78.7180112566576,BENIGN
23564.0,400789.17288119084,246.0,233.0,182855.6442364215,805153.7705779969,611.8311983956206,35.58407109042626,968.0475289491387,32.73322162260679,383723.48800463293,6858.5515655095705,3736.1337833209045,6584.899508842324,16868.504404627696,39871.11674943861,0.0,0.0,99.10095091208419,63.43451260191798,BENIGN
33544.0,263039.857092226,354.0,317.0,282612.31945278944,524464.1484946611,1085.4418018345168,29.840791944348258,982.3391095889169,25.616767424846845,543057.4837080338,3861.3967101714247,3435.0399504669554,3825.143240230675,4710.252593672149,47802.367602660575,0.0,0.0,82.19217372076643,80.7907938267768,BENIGN
33919.0,487038.48327078245,292.0,257.0,311881.9468843104,682882.5345467491,891.3455774439158,28.068273147655358,889.6737863465302,5.031651636322865,478024.65096879314,7260.906863301949,5962.525939071508,5604.686216993816,33911.84693831035,56193.993076838444,0.0,0.0,114.82512664482469,124.55952218703207,MALICIOUS
25940.0,709335.3944651752,271.0,284.0,636768.2763735643,491703.77394245745,517.9564026069286,27.12292661540122,957.8721353420664,51.83847886731472,511961.51127789257,5274.605167980493,2752.971212486904,7763.3219650461715,51054.09327009713,55724.661152227905,0.0,0.0,150.59918575128904,69.48847164052411,MALICIOUS
33388.0,476291.53714020894,220.0,345.0,193600.9822466996,414168.3988229526,983.0948012261213,29.81856800068119,696.784806903694,42.025858346458,589049.1028673415,2304.967565145857,4327.4688388040195,5914.696599647762,50308.56730721319,72895.74743804701,0.0,0.0,120.47067833883803,31.459480565282394,BENIGN
39602.0,686790.0996302159,289.0,261.0,651810.095249309,808219.8221727391,936.9545582581682,16.255867693269447,1098.943916221238,23.024936333677363,410991.91471124155,4724.00171896965,4492.900460136669,4991.363715057684,62144.8848979488,55263.67861476098,1.0,1.0,115.2392774086918,104.5632034954699,MALICIOUS
29607.0,472903.7611868264,286.0,254.0,323108.2773834846,679796.0422760746,758.7625625871211,21.853665500076126,760.7116664445294,46.37920593280487,516509.6683831539,6683.591138732045,3951.857832324367,6723.655893458741,20906.631458546595,52015.96623436673,0.0,0.0,130.58479776919617,69.87921642331109,MALICIOUS
30047.0,515178.65947373386,236.0,418.0,417642.02712778887,634463.9400890556,848.2513789452628,25.114873854736526,880.4376649836862,47.32136429479626,782585.4665307692,2126.528028272384,1305.019020348882,5866.487055763483,43261.47683574681,57109.168123162744,0.0,0.0,77.90835541746361,95.34064012652792,BENIGN
28679.0,709618.3078025185,298.0,306.0,555840.0891468085,680105.9169079448,1039.6757562298194,16.508979375159594,1071.6412965920401,40.15824185815097,503932.7361964513,5579.64251791074,2609.4816135348087,7026.168665541997,36037.16296623477,72311.17747515111,1.0,0.0,102.19759145796073,98.90530590145849,BENIGN
19328.0,266984.8613808482,344.0,367.0,710317.900057502,357803.5141055166,984.8487262904467,41.77823554088901,749.3848182956,25.373227714266704,520702.546574897,5576.408886544808,2174.6231156740546,5807.858971447464,61192.608867447096,48116.87897459169,1.0,0.0,121.17763961033263,111.08414789549043,BENIGN
21275.0,499997.81116064463,291.0,310.0,584808.3507636067,753659.7983145351,825.9491106017407,43.3950426380085,706.8532064524545,37.998330973631404,483768.64334714203,5338.8363274435405,1379.2821461567053,4924.2766880811505,13667.57086462309,39322.52741581072,0.0,1.0,115.83969301635533,75.27365832031693,MALICIOUS
39317.0,355318.0582905995,331.0,284.0,833401.4750712677,419414.62666491,790.8661204299884,36.261063850318,923.6151871318335,22.04566601417701,453680.91174669913,6480.238883254113,1314.9638026304071,6620.78429148775,40831.315879774505,41423.759529509254,1.0,0.0,125.97492694976073,140.76324904812384,BENIGN
19766.0,688236.2668441519,334.0,278.0,268392.98142849875,55564.23830775379,1154.0701596956617,38.500087778466174,1205.948039687743,12.926315448040722,234997.4756903249,1110.9261702274737,5850.770364300654,6229.483888849776,41297.814692146174,64176.33584463367,0.0,0.0,85.83825798700464,18.138005566800633,BENIGN
36991.0,345258.033807578,319.0,133.0,487433.0058061328,476053.6690971509,357.0952152134651,35.723507440800326,565.0727226012062,22.614950525853654,332835.5226232412,5867.881391609855,3591.321472863536,7374.540783262902,51528.77080615262,40873.56076278082,0.0,0.0,118.40964301146582,93.87378264848448,BENIGN
49264.0,471675.91335859057,282.0,214.0,336736.17191590846,418134.1582183322,762.0288598330775,13.03663998167991,571.5954650763908,20.923919616622726,560835.7139994081,4478.518448082929,5228.109113722466,3983.3983883451783,30614.438769815788,38389.686282635324,0.0,0.0,127.77047353445288,100.03322039235343,MALICIOUS
13976.0,269286.56784548494,401.0,198.0,645320.6263216095,519519.6865472432,719.4583680184066,32.09528184231989,366.0816808602924,30.300672901586218,237157.0413473461,6084.5939034877565,5056.642027261842,7806.9362102389705,28491.342149386663,61246.789647187004,0.0,1.0,130.10058307208683,92.30218915240158,MALICIOUS
32252.0,383677.8975166375,331.0,104.0,418066.47513397184,489096.54692193324,556.943597414331,35.44314439382408,674.4157021835573,19.68813062948596,197409.27730376157,4735.38010253942,6347.777277843191,6336.234045871653,47046.41276690442,60905.18121349989,0.0,1.0,72.10338398801535,89.78577232795686,BENIGN
38334.0,541580.9301350574,298.0,127.0,428514.6311484634,502398.928793037,523.843082796579,20.21590188747794,944.2086117710172,34.369189664005155,284713.1876577304,6203.510207889623,5708.500309099487,5338.51522062539,37206.10134505802,59240.62965777387,1.0,0.0,123.3220086981723,80.32593739310006,MALICIOUS
42761.0,389613.20949502697,275.0,170.0,427022.2892022997,371880.12863469333,651.6977759502406,5.724343494253679,535.2546326612054,27.840609162215372,378404.70092041424,3424.5721140708497,4554.477364953181,5697.598775784465,48366.6792922089,28001.665796602625,0.0,0.0,79.37317236361781,95.45403560411707,BENIGN
41299.0,562537.275175979,314.0,185.0,383254.19948675635,619504.0767788427,330.5919624316554,12.732696230612623,807.7059822858143,33.68189818989405,574606.9619951576,5719.698791592944,4372.38831137638,4676.913343688877,46972.96072563938,50501.33642057,0.0,0.0,139.53382939698912,88.8096124620859,MALICIOUS
36680.0,525426.910750755,279.0,158.0,491880.0285315922,709600.4858069578,537.0936212615011,21.8916803535564,966.7710212795731,34.37830905309155,353899.03129375575,4750.505795134353,5930.397937176227,3820.4814299855957,49614.78104225618,67491.79353531271,1.0,0.0,87.77082435754615,87.18622454594414,BENIGN
25153.0,477046.75888893986,223.0,405.0,338923.03794645274,507188.0947898849,1107.6743088353974,23.76960667032924,924.997194533195,22.29099486979011,654532.8915054366,4866.716550446127,2701.1719382741367,5111.833096975146,56374.51027714572,59201.96702243817,1.0,0.0,104.69665560773016,76.89767454524959,BENIGN
46889.0,620136.7735901932,270.0,181.0,248550.39040152566,854564.3569331757,671.2365782253461,20.47366629302764,1020.5998451389795,35.88871390202328,463650.55503583816,4153.685426825952,5309.432025403757,9748.548378712492,42812.87946295898,65013.56133101373,0.0,0.0,80.85589933833187,86.0365891817252,MALICIOUS
40496.0,565152.3221877312,270.0,229.0,329804.37774027913,300630.6631988351,762.5634338585825,25.327387141946556,911.4173865680822,25.997528920580958,492124.04696511186,5000.650274726859,3671.2540461920603,3968.7696160733394,45244.97416705612,46380.00396111402,0.0,0.0,90.0629291455084,87.97857122377783,MALICIOUS
42677.0,504998.34552917525,244.0,259.0,402491.1633659365,722331.3690898037,674.0553341526812,33.02335327656676,635.5476380203762,27.064409660376857,558286.5132864679,3277.529115914036,3980.498845902658,6645.866091878752,14499.344509031025,46013.37796364988,0.0,0.0,109.31023124189943,93.25250009348359,BENIGN
37498.0,488312.71642906225,262.0,231.0,436996.31717535114,592102.0886254819,708.8039872200192,26.642746800972233,889.0184523801526,33.753973874657966,426599.8283190809,4657.5113479164,2528.676273886353,6170.082782532875,37116.334262170356,45873.72450473042,0.0,0.0,101.99897277077012,58.680041619436786,MALICIOUS
25607.0,574117.134941298,310.0,227.0,635364.0517854997,451873.10877758334,1014.2616964422423,19.65874139644041,537.3165266960909,39.61362355109912,372153.46592145925,5621.403873435071,4427.519640258137,6449.535268467201,52855.19764051156,66684.60089843464,1.0,1.0,96.75651616272516,102.61405505203598,BENIGN
21837.0,562478.8423173432,364.0,225.0,631299.9375902511,366023.86003262724,720.5371361401017,49.93188208220337,1106.6161944823614,32.718170891673395,255643.14017068196,5359.481177355235,3586.9360888297265,6809.516921144514,38064.780837831284,65030.817617226654,0.0,0.0,98.150636784824,98.89529279395897,BENIGN
33555.0,768744.1438497036,304.0,315.0,596546.0807984245,469549.1607770884,957.4235978095458,25.259598931272414,1017.3084977826201,37.165695857680625,539242.7861406608,3727.293101295954,1792.3789917169547,6514.219830058928,45859.203202240315,46953.75615898128,0.0,0.0,129.91540723009803,63.16371776210884,MALICIOUS
21313.0,288626.3004432938,333.0,338.0,559812.4057007688,784232.8293158502,901.6433268835918,32.51813627890609,825.8081636971685,41.51820123800592,479539.8568210595,5105.193637393444,2655.352733256683,6507.717570378512,58720.03093168567,71714.03848495251,0.0,0.0,132.84925523357504,66.07854006584901,BENIGN
26015.0,493640.0884800262,310.0,313.0,500164.5385931712,674077.6870573447,1115.849148251532,36.17178500080237,1029.2509487853224,20.222988236919832,366984.9069645611,5961.708231865706,2530.980314869917,6599.65637100261,36667.7951123201,33149.96278001109,0.0,0.0,123.89211842658383,77.56196537981194,BENIGN
34752.0,562782.2386622368,400.0,0.0,780083.7854154254,640883.8071680357,367.309137097403,25.128885350384266,364.84253169105614,25.834817722174396,147661.29723853077,5603.536707514756,5418.197201975411,4344.542238946471,28510.99270550376,55964.86533490905,1.0,0.0,108.95323043207486,105.12479148544574,BENIGN
28565.0,567087.4266637998,283.0,284.0,543732.3674001714,335461.2307000039,938.0575208924078,29.945611819686622,615.0081340641915,26.039559686180613,490581.52405134984,5740.154097155082,2560.1652765795434,7791.328920659065,23527.989709611902,34229.50950802599,0.0,0.0,117.62557308816997,98.8000270324599,BENIGN
43946.0,388523.0638664535,269.0,243.0,146113.6274542728,774653.7019841064,1008.5813791344536,49.13531418871686,460.30503958746334,22.620179871797045,636808.8543928625,5126.649660833553,4144.824268138528,4497.514173851515,60135.370873741915,57848.9591957733,0.0,0.0,82.94905550056508,86.60475079997205,BENIGN
54185.0,440059.3364784981,314.0,176.0,489005.2449321946,506916.4726983915,656.9266804812557,6.85378405169257,837.0026093804228,33.23978438675075,311204.95691184094,1925.3787050553158,6210.217480705118,3133.314705886133,2418.0088061868883,48515.49627499381,0.0,1.0,126.62652177082043,71.59363943401473,MALICIOUS
39776.0,554699.5201029825,417.0,76.0,530680.3645465438,468027.40374415944,426.4863349025751,26.264911027832266,482.40102096943934,41.83140060042683,376590.3746337697,2235.1740597681182,6328.192721628399,5195.989592558109,16411.870221712154,59648.453348783645,0.0,0.0,98.78427336351649,69.42378074037467,MALICIOUS
27587.0,522901.93908590963,241.0,182.0,455805.1916128056,485518.1666525233,882.3792803416828,39.22456241121688,647.6867999087916,19.86876519280627,332290.81320500566,4943.396148846186,5067.740911602597,5608.4276140754755,34091.108191231164,55812.18238722193,1.0,0.0,59.596303343014014,82.19089919548611,BENIGN
31242.0,479245.30063839623,362.0,113.0,674958.9286004324,599260.8765906382,453.9887020741609,41.0208207118116,445.34872710443005,29.0897971770236,275295.92690538825,5451.545100714043,3744.302495236972,6526.103866357617,62532.65966291282,36658.25610830555,0.0,0.0,112.35970016982026,108.53657356946695,BENIGN
31810.0,421048.48114828643,203.0,247.0,376272.03063365334,480799.471642684,800.8227175516632,22.244400877087163,748.4654030062748,22.84327898884863,384487.84199009655,5638.708894160261,3897.2144475586133,6410.970945555808,46152.54662991345,52189.970979039936,0.0,0.0,88.97700362294309,86.564720517863,BENIGN
31582.0,560825.0317514247,293.0,175.0,502026.62119244033,632680.4590185892,560.5111953853901,20.40330865812971,866.2922389347618,37.632815444688276,347995.3786603192,6908.43120844507,4347.084625867378,6187.623558912812,48615.04138820409,59033.16048647413,1.0,0.0,136.06927019208337,75.39356927341201,BENIGN
38976.0,469564.66948748403,328.0,114.0,303858.46199222386,882853.0252984526,646.270084217435,23.88768588088264,717.3564648241901,33.42069297557332,297873.3906941402,3216.2048011812653,5823.475907101812,5335.067969338325,37501.349280792936,62827.50910179607,0.0,0.0,75.46180934984979,62.33436739407696,MALICIOUS
